stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
314014,314014,"Airport St & Los Banos Ave",,  37.519891,-122.510278,1,,0,
314015,314015,"Airport St & Los Banos Ave",,  37.519642,-122.510166,1,,0,
314016,314016,"Hwy 1 & Medio Ave",,  37.496127,-122.457710,1,,0,
314900,314900,"Capistrano Rd & Pillar Point Harbor",,  37.504793,-122.481571,1,,0,
314901,314901,"Capistrano Rd & Pillar Point Harbor",,  37.504895,-122.481689,1,,0,
314902,314902,"Prospect Way & Broadway",,  37.504670,-122.487413,1,,0,
314903,314903,"Prospect Way & Capistrano Rd",,  37.504800,-122.486756,1,,0,
315001,315001,"3040 Hwy 1",,  37.493246,-122.453276,1,,0,
315002,315002,"Hwy 1 & Alto Ave",,  37.494615,-122.454391,1,,0,
315003,315003,"Hwy 1 & Nurseyman Exchange",,  37.435730,-122.427023,1,,0,
315006,315006,"Hwy 1 & Grandview Blvd",,  37.475797,-122.438751,1,,0,
315008,315008,"Hwy 1 & Kehoe Ave",,  37.476222,-122.439488,1,,0,
315010,315010,"Hwy 1 & Miramontes Point Rd",,  37.431902,-122.426521,1,,0,
315011,315011,"Hwy 1 & Miramontes Point Rd",,  37.430761,-122.426789,1,,0,
315012,315012,"2265 Hwy 1",,  37.439797,-122.427622,1,,0,
315014,315014,"Hwy 1 & Redondo Beach Rd",,  37.440920,-122.427967,1,,0,
315015,315015,"Hwy 1 & Roosevelt Blvd",,  37.491353,-122.451706,1,,0,
315016,315016,"Hwy 1 & Roosevelt Blvd",,  37.490503,-122.451380,1,,0,
315017,315017,"Hwy 1 & Ruisseau Francais Ave",,  37.483802,-122.446712,1,,0,
315018,315018,"Hwy 1 & Ruisseau Francais Ave",,  37.483849,-122.446537,1,,0,
315019,315019,"Hwy 1 & Spindrift Way",,  37.479297,-122.442399,1,,0,
315020,315020,"Hwy 1 & Spindrift Way",,  37.478779,-122.442172,1,,0,
315021,315021,"Hwy 1 & Grand Dr",,  37.471976,-122.435207,1,,0,
315022,315022,"Hwy 1 & Terrace Ave",,  37.473097,-122.435910,1,,0,
315023,315023,"Hwy 1 & Venice Blvd",,  37.481542,-122.445052,1,,0,
315024,315024,"Hwy 92 & Berta's Fruit Farm",,  37.478133,-122.414234,1,,0,
315025,315025,"Hwy 92 & Hwy 1",,  37.468017,-122.431954,1,,0,
315026,315026,"Hwy 92 & Main St",,  37.468136,-122.428950,1,,0,
315027,315027,"Hwy 92 & Marsh Farms",,  37.475873,-122.417956,1,,0,
315028,315028,"251 Hwy 92-Hilltop Mobile Home Park",,  37.469095,-122.425797,1,,0,
315029,315029,"250 Hwy 92-Hilltop Mobile Home Park",,  37.469091,-122.426334,1,,0,
315030,315030,"12341 Hwy 92-La Nebbia Winery",,  37.480226,-122.405918,1,,0,
315031,315031,"12340 Hwy 92-La Nebbia Winery",,  37.480279,-122.406628,1,,0,
315033,315033,"Main St & Poplar St",,  37.457039,-122.430008,1,,0,
315034,315034,"Main St & Grove St",,  37.455378,-122.429819,1,,0,
315035,315035,"Main St & Higgins Canyon Rd",,  37.451501,-122.429336,1,,0,
315036,315036,"735 Main St-Ides Hall",,  37.460146,-122.429677,1,,0,
315039,315039,"Main / Miramontes",,  37.462447,-122.429324,1,,0,
315040,315040,"Strawflower Shopping Ctr",,  37.469601,-122.435083,1,,0,
315041,315041,"Main St & Miramontes St",,  37.462071,-122.429571,1,,0,
315463,315463,"Hwy 1 & Wavecrest Rd",,  37.447619,-122.428908,1,,0,
315467,315467,"Canada Cove Ave & El Paso",,  37.429465,-122.428586,1,,0,
315604,315604,"Main St & Poplar St",,  37.457190,-122.430153,1,,0,
315605,315605,"Main St & Grove St",,  37.455630,-122.430003,1,,0,
315606,315606,"Main St & Higgins Canyon Rd",,  37.451453,-122.429476,1,,0,
315607,315607,"Miramontes Point Rd & Iris Ln",,  37.432727,-122.420632,1,,0,
315608,315608,"Miramontes Point Rd-Moonridge Apts",,  37.434760,-122.417448,1,,0,
315609,315609,"Hwy 1 & Nurseyman Exchange",,  37.488258,-122.449599,1,,0,
315610,315610,"Miramontes Point Rd & Hwy 1",,  37.431331,-122.426164,1,,0,
315612,315612,"Kelly Ave & Church St-Community Center",,  37.463870,-122.432270,1,,0,
315614,315614,"Main St & Lewis Foster Dr",,  37.469340,-122.431700,1,,0,
315616,315616,"235 Main St-HMB Visitor Ctr",,  37.467290,-122.429500,1,,0,
315617,315617,"Kelly Ave & Church St",,  37.463900,-122.431320,1,,0,
315900,315900,"Hwy 92  & Skyline Blvd",,  37.496105,-122.368123,1,,0,
315901,315901,"Hwy 92 & Hwy 35-Skyline Blvd",,  37.495580,-122.368676,1,,0,
315902,315902,"Hwy 92 & Pilarcitos Creek Rd",,  37.492137,-122.386360,1,,0,
315903,315903,"Hwy 92 & Pilarcitos Creek Rd",,  37.490860,-122.388722,1,,0,
316002,316002,"Pescadero Creek Rd & Hwy 1",,  37.259674,-122.412919,1,,0,
316003,316003,"Pescadero Creek Rd & Water Ln",,  37.250304,-122.392496,1,,0,
316004,316004,"Pescadero Creek Rd & Water Ln",,  37.250542,-122.392345,1,,0,
316005,316005,"Stage Rd & Pescadero Creek Rd",,  37.251775,-122.382835,1,,0,
316010,316010,"Pescadero Creek Rd & Hwy 1",,  37.259815,-122.413015,1,,0,
316603,316603,"741 Main St-Ides Hall",,  37.460050,-122.429840,1,,0,
316902,316902,"Hwy 84 & Hwy 1",,  37.324404,-122.399359,1,,0,
316903,316903,"Hwy 84 & Stage Rd",,  37.326860,-122.386755,1,,0,
321001,321001,"Canada College",,  37.448957,-122.265122,1,,0,
321005,321005,"Farm Hill Blvd & Woodhill Dr",,  37.447848,-122.260159,1,,0,
321006,321006,"Farm Hill Blvd & Canada College Loop Rd",,  37.448335,-122.260457,1,,0,
321106,321106,"Woodside Rd & Churchill Ave",,  37.444662,-122.234135,1,,0,
321107,321107,"Woodside Rd & Churchill Ave",,  37.444684,-122.234476,1,,0,
331001,331001,"10th St & Bryant St",,  37.769979,-122.409406,2,,0,
331003,331003,"10th St & Howard St",,  37.773645,-122.414003,2,,0,
331006,331006,"19th Ave & Winston Dr",,  37.726296,-122.475195,2,,0,
331015,331015,"9th St & Folsom St",,  37.774021,-122.411777,2,,0,
331017,331017,"9th St & Harrison St",,  37.772774,-122.410213,2,,0,
331019,331019,"Mission St & 2nd St",,  37.787990,-122.400080,2,,0,
331044,331044,"Lake Merced Blvd & Font Blvd",,  37.724213,-122.485227,2,,0,
331045,331045,"Lake Merced Blvd & Higuera Ave",,  37.718145,-122.485280,2,,0,
331059,331059,"Mission St & 1st St",,  37.790137,-122.396950,2,,0,
331060,331060,"The Embarcadero & Mission St",,  37.794421,-122.392930,1,,0,
331061,331061,"Drumm St & Clay St",,  37.795578,-122.396908,2,,0,
331062,331062,"Market St & Spear St",,  37.794136,-122.395101,2,,0,
331067,331067,"Mission St & 2nd St",,  37.787785,-122.399926,2,,0,
331070,331070,"Mission St & 3rd St",,  37.785300,-122.403408,2,,0,
331071,331071,"Mission St & 3rd St",,  37.786572,-122.401433,2,,0,
331100,331100,"SF Transit Center - BART shuttle connection",,  37.790452,-122.393340,2,,0,
331416,331416,"Mission St & 9th St",,  37.776533,-122.414193,2,,0,
331417,331417,"Mission St & 8th St",,  37.777616,-122.412820,2,,0,
331418,331418,"Mission St & 7th St",,  37.779354,-122.410526,2,,0,
331419,331419,"Mission St & 5th St",,  37.782456,-122.406687,2,,0,
331420,331420,"Mission St & 5th St",,  37.782362,-122.407083,2,,0,
331421,331421,"Mission St & 7th St",,  37.778696,-122.411721,2,,0,
331422,331422,"Mission St & 9th St",,  37.775921,-122.415250,2,,0,
331430,331430,"Mission St & Sickles Ave",,  37.708708,-122.453277,2,,0,
331437,331437,"Mission St & 4th St",,  37.784532,-122.404034,2,,0,
331504,331504,"Winston Dr & Buckingham Way",,  37.727858,-122.478709,2,,0,
331525,331525,"280 Buckingham Way",,  37.727174,-122.480040,2,,0,
331526,331526,"Lake Merced Blvd & Brotherhood Way",,  37.713527,-122.485154,2,,0,
331527,331527,"Lake Merced Blvd & Brotherhood Way",,  37.713988,-122.485488,2,,0,
331528,331528,"Lake Merced Blvd & Higuera Ave",,  37.718678,-122.484967,2,,0,
331529,331529,"Winston Dr & Lake Merced Blvd",,  37.726980,-122.483327,2,,0,
331531,331531,"Bayshore Blvd & Cortland Ave",,  37.739829,-122.406774,2,,0,
331532,331532,"Bayshore Blvd & Oakdale Ave",,  37.743228,-122.405320,2,,0,
331533,331533,"Potrero Ave & 24th St",,  37.752641,-122.406447,2,,0,
331534,331534,"Potrero Ave & 22nd St",,  37.757615,-122.407019,2,,0,
331535,331535,"Potrero Ave & Mariposa",,  37.762954,-122.407414,2,,0,
331536,331536,"Potrero Ave & 16th St",,  37.765574,-122.407700,2,,0,
331537,331537,"Bayshore Blvd & Visitation Ave",,  37.710678,-122.403848,2,,0,
331538,331538,"Bayshore Blvd & Blanken Ave",,  37.712197,-122.401837,2,,0,
331539,331539,"Bayshore Blvd & Industrial St",,  37.738982,-122.406843,2,,0,
331541,331541,"Potrero Ave & 24th St",,  37.753451,-122.406251,2,,0,
331542,331542,"Potrero Ave & 21st St",,  37.757970,-122.406708,2,,0,
331543,331543,"Potrero Ave & 18th St",,  37.763382,-122.407218,2,,0,
331544,331544,"Potrero Ave & 16th St",,  37.766112,-122.407450,2,,0,
331545,331545,"Bayshore Blvd & Arleta Ave",,  37.712304,-122.402890,2,,0,
331546,331546,"Bayshore Blvd & Sunnydale Ave",,  37.708813,-122.405330,1,,0,
331552,331552,"Bayshore Blvd & Silver Ave",,  37.733389,-122.404745,2,,0,
331553,331553,"Bayshore Blvd & Agusta Ave",,  37.733989,-122.405420,2,,0,
331555,331555,"Lake Merced Blvd & Lake Merced Hill",,  37.711588,-122.485250,2,,0,
331556,331556,"Lake Merced Blvd & Lake Merced Hill",,  37.711404,-122.485487,2,,0,
331557,331557,"Bayshore Blvd & Flower St",,  37.742350,-122.405592,2,,0,
331601,331601,"Mission St & 1st St",,  37.790101,-122.397283,2,,0,
331605,331605,"Bayshore Blvd & Fitzgerald Ave",,  37.726477,-122.401683,2,,0,
331606,331606,"Bayshore Blvd & Fitzgerald Ave",,  37.726393,-122.401837,2,,0,
331609,331609,"11th St & Market St.",,  37.775180,-122.418450,2,,0,
331613,331613,"Lake Merced Blvd & Font Blvd",,  37.724510,-122.484780,2,,0,
332001,332001,"87th St & Nimitz Dr",,  37.693140,-122.480460,1,,0,
332002,332002,"87th St & Park Plaza Dr",,  37.693301,-122.480546,1,,0,
332003,332003,"Alta Loma Ave & Eastmoor Ave",,  37.684521,-122.479414,1,,0,
332004,332004,"Alta Loma Ave & Eastmoor Ave",,  37.684473,-122.479287,1,,0,
332005,332005,"Alta Loma Ave & Saint Francis Blvd",,  37.681889,-122.478456,1,,0,
332006,332006,"Bellevue Ave & Guttenberg St",,  37.707964,-122.442118,1,,0,
332014,332014,"Daly City BART-Bay 1",,  37.706220,-122.468854,1,,0,
332019,332019,"Daly City BART-Bay 3",,  37.706122,-122.468737,1,,0,
332021,332021,"Daly City BART-Bay 4",,  37.705963,-122.468885,1,,0,
332023,332023,"Bayshore Blvd & Geneva Ave",,  37.704000,-122.407517,1,,0,
332027,332027,"Belcrest Ave & Longview Dr",,  37.664438,-122.489016,1,,0,
332032,332032,"Bellevue Ave & Acton St",,  37.705149,-122.450401,1,,0,
332033,332033,"Bellevue Ave & Acton St",,  37.705316,-122.450246,1,,0,
332036,332036,"Alta Loma Ave & Saint Francis Blvd",,  37.681575,-122.478350,1,,0,
332037,332037,"Bellevue Ave & Lowell St",,  37.707232,-122.444617,1,,0,
332038,332038,"Bellevue Ave & Pope St",,  37.708246,-122.440715,1,,0,
332042,332042,"Bellevue Ave & Whittier St",,  37.706493,-122.446404,1,,0,
332043,332043,"Bellevue Ave & Whittier St",,  37.706552,-122.446593,1,,0,
332046,332046,"Pope St & Bellevue Ave",,  37.707367,-122.441146,1,,0,
332048,332048,"Brunswick St & Templeton Ave",,  37.707179,-122.453043,1,,0,
332052,332052,"Buena Vista Ave & Camelia Dr",,  37.682043,-122.476747,1,,0,
332072,332072,"Chester St & Abbot Ave",,  37.688386,-122.457740,1,,0,
332073,332073,"Chester St & Abbot Ave",,  37.688350,-122.457967,1,,0,
332074,332074,"Chester St & Villa St",,  37.686975,-122.458968,1,,0,
332075,332075,"Chester St & Villa St",,  37.686603,-122.459456,1,,0,
332077,332077,"Crenshaw Dr & Skyline Dr",,  37.660838,-122.488156,1,,0,
332078,332078,"Crenshaw Dr & Skyline Dr",,  37.660928,-122.488274,1,,0,
332086,332086,"Eastmoor Ave & Camelia Dr",,  37.684692,-122.476380,1,,0,
332087,332087,"Eastmoor Ave & Sullivan Ave",,  37.684632,-122.473215,1,,0,
332088,332088,"Eastmoor Ave & Sullivan Ave",,  37.684488,-122.473204,1,,0,
332089,332089,"Eastmoor Ave & Mirada Dr",,  37.684575,-122.475938,1,,0,
332095,332095,"E Market St & 1st Ave",,  37.689653,-122.464446,1,,0,
332097,332097,"E Market St & Hillside Blvd",,  37.690166,-122.460948,1,,0,
332107,332107,"332 Gellert Blvd",,  37.667627,-122.468862,1,,0,
332110,332110,"Gellert Blvd & Hickey Blvd",,  37.664045,-122.469334,1,,0,
332111,332111,"Gellert Blvd & Hickey Blvd",,  37.664851,-122.468871,1,,0,
332112,332112,"Gellert Blvd & Margate St",,  37.658116,-122.466516,1,,0,
332113,332113,"Gellert Blvd & Margate St",,  37.658009,-122.466709,1,,0,
332114,332114,"Gellert Blvd & Serramonte Blvd",,  37.667608,-122.468572,1,,0,
332116,332116,"Gellert Blvd & S Lycett St",,  37.655849,-122.463733,1,,0,
332117,332117,"Gellert Blvd & S Lycett St",,  37.655602,-122.463746,1,,0,
332118,332118,"Gellert Blvd & Verducci Dr",,  37.653077,-122.459759,1,,0,
332119,332119,"Gellert Blvd & Verducci Dr",,  37.652965,-122.459960,1,,0,
332120,332120,"Gellert Blvd & Victoria St",,  37.661690,-122.468888,1,,0,
332121,332121,"Gellert Blvd & Victoria St",,  37.661121,-122.468832,1,,0,
332122,332122,"Gellert Blvd & Warwick St",,  37.654001,-122.461704,1,,0,
332123,332123,"Gellert Blvd & Warwick St",,  37.654115,-122.461534,1,,0,
332131,332131,"Hickey Blvd & Hwy 280",,  37.663580,-122.464949,1,,0,
332132,332132,"Hickey Blvd & Callan Blvd",,  37.665352,-122.474158,1,,0,
332134,332134,"Hickey Blvd & Campus Dr",,  37.664800,-122.475488,1,,0,
332141,332141,"Hickey Blvd & Saint Francis Blvd",,  37.663043,-122.475803,1,,0,
332143,332143,"Hickey Blvd & Saint Francis Blvd",,  37.664415,-122.475461,1,,0,
332151,332151,"Hillside Blvd & Alp Ave",,  37.701746,-122.462321,1,,0,
332152,332152,"Hillside Blvd & Bismark St",,  37.696255,-122.461891,1,,0,
332153,332153,"Hillside Blvd & Bismark St",,  37.695711,-122.462133,1,,0,
332154,332154,"Hillside Blvd & Brunswick St",,  37.704336,-122.462004,1,,0,
332155,332155,"Hillside Blvd & Brunswick St",,  37.704224,-122.462143,1,,0,
