trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
192,21:14:00,21:14:00,70102,9,Tamien,0,0,30976.3197680702,1,,,,,1,1,,,,
192,21:21:00,21:21:00,70122,10,Tamien,0,0,35666.4021022917,1,,,,,1,1,,,,
192,21:25:00,21:25:00,70132,11,Tamien,0,0,37656.6416999767,1,,,,,1,1,,,,
192,21:30:00,21:30:00,70142,12,Tamien,0,0,41149.2598216519,1,,,,,1,1,,,,
192,21:36:00,21:36:00,70162,13,Tamien,0,0,46749.826533835,1,,,,,1,1,,,,
192,21:41:00,21:41:00,70172,14,Tamien,0,0,48761.2088485237,1,,,,,1,1,,,,
192,21:44:00,21:44:00,70192,15,Tamien,0,0,51309.4787532993,1,,,,,1,1,,,,
192,21:49:00,21:49:00,70202,16,Tamien,0,0,55249.1638642551,1,,,,,1,1,,,,
192,21:54:00,21:54:00,70212,17,Tamien,0,0,58357.5781396187,1,,,,,1,1,,,,
192,21:59:00,21:59:00,70222,18,Tamien,0,0,62670.0955597657,1,,,,,1,1,,,,
192,22:04:00,22:04:00,70232,19,Tamien,0,0,65860.0393332122,1,,,,,1,1,,,,
192,22:10:00,22:10:00,70242,20,Tamien,0,0,71749.7194646974,1,,,,,1,1,,,,
192,22:18:00,22:18:00,70262,21,Tamien,0,0,75875.0072695704,1,,,,,1,1,,,,
192,22:23:00,22:23:00,70272,22,Tamien,0,0,78762.9747477299,1,,,,,1,1,,,,
194,21:35:00,21:35:00,70012,1,Tamien,0,0,0,1,,,,,1,1,,,,
194,21:40:00,21:40:00,70022,2,Tamien,0,0,2521.94934933267,1,,,,,1,1,,,,
194,21:45:00,21:45:00,70032,3,Tamien,0,0,8397.84794910678,1,,,,,1,1,,,,
194,21:52:00,21:52:00,70042,4,Tamien,0,0,15088.0092277266,1,,,,,1,1,,,,
194,21:56:00,21:56:00,70052,5,Tamien,0,0,18052.8628122446,1,,,,,1,1,,,,
194,22:01:00,22:01:00,70062,6,Tamien,0,0,22207.6548813605,1,,,,,1,1,,,,
194,22:06:00,22:06:00,70082,7,Tamien,0,0,26519.480031524,1,,,,,1,1,,,,
194,22:10:00,22:10:00,70092,8,Tamien,0,0,28827.3276430155,1,,,,,1,1,,,,
194,22:14:00,22:14:00,70102,9,Tamien,0,0,30976.3197680702,1,,,,,1,1,,,,
194,22:21:00,22:21:00,70122,10,Tamien,0,0,35666.4021022917,1,,,,,1,1,,,,
194,22:25:00,22:25:00,70132,11,Tamien,0,0,37656.6416999767,1,,,,,1,1,,,,
194,22:30:00,22:30:00,70142,12,Tamien,0,0,41149.2598216519,1,,,,,1,1,,,,
194,22:36:00,22:36:00,70162,13,Tamien,0,0,46749.826533835,1,,,,,1,1,,,,
194,22:41:00,22:41:00,70172,14,Tamien,0,0,48761.2088485237,1,,,,,1,1,,,,
194,22:44:00,22:44:00,70192,15,Tamien,0,0,51309.4787532993,1,,,,,1,1,,,,
194,22:49:00,22:49:00,70202,16,Tamien,0,0,55249.1638642551,1,,,,,1,1,,,,
194,22:54:00,22:54:00,70212,17,Tamien,0,0,58357.5781396187,1,,,,,1,1,,,,
194,22:59:00,22:59:00,70222,18,Tamien,0,0,62670.0955597657,1,,,,,1,1,,,,
194,23:04:00,23:04:00,70232,19,Tamien,0,0,65860.0393332122,1,,,,,1,1,,,,
194,23:10:00,23:10:00,70242,20,Tamien,0,0,71749.7194646974,1,,,,,1,1,,,,
194,23:18:00,23:18:00,70262,21,Tamien,0,0,75875.0072695704,1,,,,,1,1,,,,
194,23:23:00,23:23:00,70272,22,Tamien,0,0,78762.9747477299,1,,,,,1,1,,,,
190,19:35:00,19:35:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
190,19:40:00,19:40:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
190,19:45:00,19:45:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
190,19:52:00,19:52:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
190,19:56:00,19:56:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
190,20:01:00,20:01:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
190,20:06:00,20:06:00,70082,7,San Jose Diridon,0,0,26519.480031524,1,,,,,1,1,,,,
190,20:10:00,20:10:00,70092,8,San Jose Diridon,0,0,28827.3276430155,1,,,,,1,1,,,,
190,20:13:00,20:13:00,70102,9,San Jose Diridon,0,0,30976.3197680702,1,,,,,1,1,,,,
190,20:21:00,20:21:00,70122,10,San Jose Diridon,0,0,35666.4021022917,1,,,,,1,1,,,,
190,20:24:00,20:24:00,70132,11,San Jose Diridon,0,0,37656.6416999767,1,,,,,1,1,,,,
190,20:30:00,20:30:00,70142,12,San Jose Diridon,0,0,41149.2598216519,1,,,,,1,1,,,,
190,20:36:00,20:36:00,70162,13,San Jose Diridon,0,0,46749.826533835,1,,,,,1,1,,,,
190,20:40:00,20:40:00,70172,14,San Jose Diridon,0,0,48761.2088485237,1,,,,,1,1,,,,
190,20:44:00,20:44:00,70192,15,San Jose Diridon,0,0,51309.4787532993,1,,,,,1,1,,,,
190,20:49:00,20:49:00,70202,16,San Jose Diridon,0,0,55249.1638642551,1,,,,,1,1,,,,
190,20:53:00,20:53:00,70212,17,San Jose Diridon,0,0,58357.5781396187,1,,,,,1,1,,,,
190,20:59:00,20:59:00,70222,18,San Jose Diridon,0,0,62670.0955597657,1,,,,,1,1,,,,
190,21:03:00,21:03:00,70232,19,San Jose Diridon,0,0,65860.0393332122,1,,,,,1,1,,,,
190,21:09:00,21:09:00,70242,20,San Jose Diridon,0,0,71749.7194646974,1,,,,,1,1,,,,
190,21:16:00,21:16:00,70262,21,San Jose Diridon,0,0,75875.0072696699,1,,,,,1,1,,,,
196,22:35:00,22:35:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
196,22:40:00,22:40:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
196,22:45:00,22:45:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
196,22:52:00,22:52:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
196,22:56:00,22:56:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
196,23:00:00,23:00:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
196,23:05:00,23:05:00,70082,7,San Jose Diridon,0,0,26519.480031524,1,,,,,1,1,,,,
196,23:09:00,23:09:00,70092,8,San Jose Diridon,0,0,28827.3276430155,1,,,,,1,1,,,,
196,23:12:00,23:12:00,70102,9,San Jose Diridon,0,0,30976.3197680702,1,,,,,1,1,,,,
196,23:19:00,23:19:00,70122,10,San Jose Diridon,0,0,35666.4021022917,1,,,,,1,1,,,,
196,23:23:00,23:23:00,70132,11,San Jose Diridon,0,0,37656.6416999767,1,,,,,1,1,,,,
196,23:27:00,23:27:00,70142,12,San Jose Diridon,0,0,41149.2598216519,1,,,,,1,1,,,,
196,23:33:00,23:33:00,70162,13,San Jose Diridon,0,0,46749.826533835,1,,,,,1,1,,,,
196,23:37:00,23:37:00,70172,14,San Jose Diridon,0,0,48761.2088485237,1,,,,,1,1,,,,
196,23:40:00,23:40:00,70192,15,San Jose Diridon,0,0,51309.4787532993,1,,,,,1,1,,,,
196,23:45:00,23:45:00,70202,16,San Jose Diridon,0,0,55249.1638642551,1,,,,,1,1,,,,
196,23:49:00,23:49:00,70212,17,San Jose Diridon,0,0,58357.5781396187,1,,,,,1,1,,,,
196,23:54:00,23:54:00,70222,18,San Jose Diridon,0,0,62670.0955597657,1,,,,,1,1,,,,
196,23:58:00,23:58:00,70232,19,San Jose Diridon,0,0,65860.0393332122,1,,,,,1,1,,,,
196,24:04:00,24:04:00,70242,20,San Jose Diridon,0,0,71749.7194646974,1,,,,,1,1,,,,
196,24:11:00,24:11:00,70262,21,San Jose Diridon,0,0,75875.0072696699,1,,,,,1,1,,,,
198,24:05:00,24:05:00,70012,1,San Jose Diridon,0,0,0,1,,,,,1,1,,,,
198,24:10:00,24:10:00,70022,2,San Jose Diridon,0,0,2521.94934933267,1,,,,,1,1,,,,
198,24:15:00,24:15:00,70032,3,San Jose Diridon,0,0,8397.84794910678,1,,,,,1,1,,,,
198,24:22:00,24:22:00,70042,4,San Jose Diridon,0,0,15088.0092277266,1,,,,,1,1,,,,
198,24:26:00,24:26:00,70052,5,San Jose Diridon,0,0,18052.8628122446,1,,,,,1,1,,,,
198,24:30:00,24:30:00,70062,6,San Jose Diridon,0,0,22207.6548813605,1,,,,,1,1,,,,
198,24:35:00,24:35:00,70082,7,San Jose Diridon,0,0,26519.480031524,1,,,,,1,1,,,,
198,24:39:00,24:39:00,70092,8,San Jose Diridon,0,0,28827.3276430155,1,,,,,1,1,,,,
198,24:42:00,24:42:00,70102,9,San Jose Diridon,0,0,30976.3197680702,1,,,,,1,1,,,,
198,24:49:00,24:49:00,70122,10,San Jose Diridon,0,0,35666.4021022917,1,,,,,1,1,,,,
198,24:53:00,24:53:00,70132,11,San Jose Diridon,0,0,37656.6416999767,1,,,,,1,1,,,,
198,24:57:00,24:57:00,70142,12,San Jose Diridon,0,0,41149.2598216519,1,,,,,1,1,,,,
198,25:03:00,25:03:00,70162,13,San Jose Diridon,0,0,46749.826533835,1,,,,,1,1,,,,
198,25:07:00,25:07:00,70172,14,San Jose Diridon,0,0,48761.2088485237,1,,,,,1,1,,,,
198,25:10:00,25:10:00,70192,15,San Jose Diridon,0,0,51309.4787532993,1,,,,,1,1,,,,
198,25:15:00,25:15:00,70202,16,San Jose Diridon,0,0,55249.1638642551,1,,,,,1,1,,,,
198,25:19:00,25:19:00,70212,17,San Jose Diridon,0,0,58357.5781396187,1,,,,,1,1,,,,
198,25:24:00,25:24:00,70222,18,San Jose Diridon,0,0,62670.0955597657,1,,,,,1,1,,,,
198,25:28:00,25:28:00,70232,19,San Jose Diridon,0,0,65860.0393332122,1,,,,,1,1,,,,
198,25:34:00,25:34:00,70242,20,San Jose Diridon,0,0,71749.7194646974,1,,,,,1,1,,,,
198,25:41:00,25:41:00,70262,21,San Jose Diridon,0,0,75875.0072696699,1,,,,,1,1,,,,
159,15:20:00,15:20:00,70261,1,,0,0,0,1,,,,,1,1,,,,
159,15:24:00,15:24:00,70251,2,,0,0,1867.82001506,1,,,,,1,1,,,,
159,15:27:00,15:27:00,70241,3,,0,0,4120.89057898626,1,,,,,1,1,,,,
159,15:33:00,15:33:00,70231,4,,0,0,10007.1279673588,1,,,,,1,1,,,,
159,15:38:00,15:38:00,70221,5,,0,0,13194.2224575012,1,,,,,1,1,,,,
159,15:43:00,15:43:00,70211,6,,0,0,17508.4241231645,1,,,,,1,1,,,,
159,15:47:00,15:47:00,70201,7,,0,0,20616.6078764206,1,,,,,1,1,,,,
159,15:53:00,15:53:00,70191,8,,0,0,24560.1903667176,1,,,,,1,1,,,,
159,15:59:00,15:59:00,70171,9,,0,0,27108.1366861656,1,,,,,1,1,,,,
159,16:04:00,16:04:00,70161,10,,0,0,29118.8964680625,1,,,,,1,1,,,,
159,16:12:00,16:12:00,70141,11,,0,0,34720.501398215,1,,,,,1,1,,,,
159,16:16:00,16:16:00,70131,12,,0,0,38212.1169711668,1,,,,,1,1,,,,
159,16:20:00,16:20:00,70121,13,,0,0,40197.6373555652,1,,,,,1,1,,,,
159,16:27:00,16:27:00,70101,14,,0,0,44889.9083801344,1,,,,,1,1,,,,
159,16:31:00,16:31:00,70091,15,,0,0,47025.2484072289,1,,,,,1,1,,,,
159,16:35:00,16:35:00,70081,16,,0,0,49349.665261405,1,,,,,1,1,,,,
159,16:40:00,16:40:00,70061,17,,0,0,53668.0098620066,1,,,,,1,1,,,,
159,16:44:00,16:44:00,70051,18,,0,0,57817.8269674769,1,,,,,1,1,,,,
159,16:48:00,16:48:00,70041,19,,0,0,60786.8034731529,1,,,,,1,1,,,,
159,16:54:00,16:54:00,70031,20,,0,0,67461.9878421676,1,,,,,1,1,,,,
159,17:00:00,17:00:00,70021,21,,0,0,72880.4515182763,1,,,,,1,1,,,,
159,17:06:00,17:06:00,70011,22,,0,0,75403.5973183701,1,,,,,1,1,,,,
195,20:43:00,20:43:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
195,20:50:00,20:50:00,70261,2,San Francisco,0,0,2898.26431637197,1,,,,,1,1,,,,
195,20:56:00,20:56:00,70241,3,San Francisco,0,0,7023.78917774393,1,,,,,1,1,,,,
195,21:02:00,21:02:00,70231,4,San Francisco,0,0,12919.1363944763,1,,,,,1,1,,,,
195,21:06:00,21:06:00,70221,5,San Francisco,0,0,16106.2308846187,1,,,,,1,1,,,,
195,21:12:00,21:12:00,70211,6,San Francisco,0,0,20420.432550282,1,,,,,1,1,,,,
195,21:16:00,21:16:00,70201,7,San Francisco,0,0,23528.6163035381,1,,,,,1,1,,,,
195,21:20:00,21:20:00,70191,8,San Francisco,0,0,27472.1987938351,1,,,,,1,1,,,,
195,21:25:00,21:25:00,70171,9,San Francisco,0,0,30020.1451132831,1,,,,,1,1,,,,
195,21:29:00,21:29:00,70161,10,San Francisco,0,0,32030.90489518,1,,,,,1,1,,,,
195,21:35:00,21:35:00,70141,11,San Francisco,0,0,37632.5098253325,1,,,,,1,1,,,,
195,21:40:00,21:40:00,70131,12,San Francisco,0,0,41124.1253982843,1,,,,,1,1,,,,
195,21:43:00,21:43:00,70121,13,San Francisco,0,0,43109.6457826827,1,,,,,1,1,,,,
195,21:51:00,21:51:00,70101,14,San Francisco,0,0,47801.9168072519,1,,,,,1,1,,,,
195,21:56:00,21:56:00,70091,15,San Francisco,0,0,49937.2568343464,1,,,,,1,1,,,,
195,21:59:00,21:59:00,70081,16,San Francisco,0,0,52261.6736885225,1,,,,,1,1,,,,
195,22:05:00,22:05:00,70061,17,San Francisco,0,0,56580.0182891242,1,,,,,1,1,,,,
195,22:10:00,22:10:00,70051,18,San Francisco,0,0,60729.8353945944,1,,,,,1,1,,,,
195,22:14:00,22:14:00,70041,19,San Francisco,0,0,63698.8119002704,1,,,,,1,1,,,,
195,22:21:00,22:21:00,70031,20,San Francisco,0,0,70373.9962692851,1,,,,,1,1,,,,
195,22:27:00,22:27:00,70021,21,San Francisco,0,0,75792.4599453938,1,,,,,1,1,,,,
195,22:32:00,22:32:00,70011,22,San Francisco,0,0,78315.6057455001,1,,,,,1,1,,,,
197,21:43:00,21:43:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
197,21:50:00,21:50:00,70261,2,San Francisco,0,0,2898.26431637197,1,,,,,1,1,,,,
197,21:56:00,21:56:00,70241,3,San Francisco,0,0,7023.78917774393,1,,,,,1,1,,,,
197,22:02:00,22:02:00,70231,4,San Francisco,0,0,12919.1363944763,1,,,,,1,1,,,,
197,22:06:00,22:06:00,70221,5,San Francisco,0,0,16106.2308846187,1,,,,,1,1,,,,
197,22:12:00,22:12:00,70211,6,San Francisco,0,0,20420.432550282,1,,,,,1,1,,,,
197,22:16:00,22:16:00,70201,7,San Francisco,0,0,23528.6163035381,1,,,,,1,1,,,,
197,22:20:00,22:20:00,70191,8,San Francisco,0,0,27472.1987938351,1,,,,,1,1,,,,
197,22:25:00,22:25:00,70171,9,San Francisco,0,0,30020.1451132831,1,,,,,1,1,,,,
197,22:29:00,22:29:00,70161,10,San Francisco,0,0,32030.90489518,1,,,,,1,1,,,,
197,22:35:00,22:35:00,70141,11,San Francisco,0,0,37632.5098253325,1,,,,,1,1,,,,
197,22:40:00,22:40:00,70131,12,San Francisco,0,0,41124.1253982843,1,,,,,1,1,,,,
197,22:43:00,22:43:00,70121,13,San Francisco,0,0,43109.6457826827,1,,,,,1,1,,,,
197,22:51:00,22:51:00,70101,14,San Francisco,0,0,47801.9168072519,1,,,,,1,1,,,,
197,22:56:00,22:56:00,70091,15,San Francisco,0,0,49937.2568343464,1,,,,,1,1,,,,
197,22:59:00,22:59:00,70081,16,San Francisco,0,0,52261.6736885225,1,,,,,1,1,,,,
197,23:05:00,23:05:00,70061,17,San Francisco,0,0,56580.0182891242,1,,,,,1,1,,,,
197,23:10:00,23:10:00,70051,18,San Francisco,0,0,60729.8353945944,1,,,,,1,1,,,,
197,23:14:00,23:14:00,70041,19,San Francisco,0,0,63698.8119002704,1,,,,,1,1,,,,
197,23:21:00,23:21:00,70031,20,San Francisco,0,0,70373.9962692851,1,,,,,1,1,,,,
197,23:27:00,23:27:00,70021,21,San Francisco,0,0,75792.4599453938,1,,,,,1,1,,,,
197,23:32:00,23:32:00,70011,22,San Francisco,0,0,78315.6057455001,1,,,,,1,1,,,,
199,22:30:00,22:30:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
199,22:36:00,22:36:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
199,22:42:00,22:42:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
199,22:46:00,22:46:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
199,22:51:00,22:51:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
199,22:55:00,22:55:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
199,22:59:00,22:59:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
199,23:03:00,23:03:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
199,23:06:00,23:06:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
199,23:12:00,23:12:00,70141,10,San Francisco,0,0,34729.7518755537,1,,,,,1,1,,,,
199,23:17:00,23:17:00,70131,11,San Francisco,0,0,38221.3674485055,1,,,,,1,1,,,,
199,23:20:00,23:20:00,70121,12,San Francisco,0,0,40206.8878329039,1,,,,,1,1,,,,
199,23:27:00,23:27:00,70101,13,San Francisco,0,0,44899.1588574731,1,,,,,1,1,,,,
199,23:30:00,23:30:00,70091,14,San Francisco,0,0,47034.4988845676,1,,,,,1,1,,,,
199,23:34:00,23:34:00,70081,15,San Francisco,0,0,49358.9157387437,1,,,,,1,1,,,,
199,23:39:00,23:39:00,70061,16,San Francisco,0,0,53677.2603393453,1,,,,,1,1,,,,
199,23:43:00,23:43:00,70051,17,San Francisco,0,0,57827.0774448156,1,,,,,1,1,,,,
199,23:47:00,23:47:00,70041,18,San Francisco,0,0,60796.0539504916,1,,,,,1,1,,,,
199,23:54:00,23:54:00,70031,19,San Francisco,0,0,67471.2383195063,1,,,,,1,1,,,,
199,23:59:00,23:59:00,70021,20,San Francisco,0,0,72889.701995615,1,,,,,1,1,,,,
199,24:05:00,24:05:00,70011,21,San Francisco,0,0,75412.8477957101,1,,,,,1,1,,,,
193,19:43:00,19:43:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
193,19:49:00,19:49:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
193,19:55:00,19:55:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
193,20:00:00,20:00:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
193,20:06:00,20:06:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
193,20:10:00,20:10:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
193,20:15:00,20:15:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
193,20:21:00,20:21:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
193,20:26:00,20:26:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
193,20:33:00,20:33:00,70141,10,San Francisco,0,0,34729.7518755537,1,,,,,1,1,,,,
193,20:37:00,20:37:00,70131,11,San Francisco,0,0,38221.3674485055,1,,,,,1,1,,,,
193,20:41:00,20:41:00,70121,12,San Francisco,0,0,40206.8878329039,1,,,,,1,1,,,,
193,20:49:00,20:49:00,70101,13,San Francisco,0,0,44899.1588574731,1,,,,,1,1,,,,
193,20:53:00,20:53:00,70091,14,San Francisco,0,0,47034.4988845676,1,,,,,1,1,,,,
193,20:57:00,20:57:00,70081,15,San Francisco,0,0,49358.9157387437,1,,,,,1,1,,,,
193,21:03:00,21:03:00,70061,16,San Francisco,0,0,53677.2603393453,1,,,,,1,1,,,,
193,21:08:00,21:08:00,70051,17,San Francisco,0,0,57827.0774448156,1,,,,,1,1,,,,
193,21:12:00,21:12:00,70041,18,San Francisco,0,0,60796.0539504916,1,,,,,1,1,,,,
193,21:18:00,21:18:00,70031,19,San Francisco,0,0,67471.2383195063,1,,,,,1,1,,,,
193,21:24:00,21:24:00,70021,20,San Francisco,0,0,72889.701995615,1,,,,,1,1,,,,
193,21:30:00,21:30:00,70011,21,San Francisco,0,0,75412.8477957101,1,,,,,1,1,,,,
139,09:20:00,09:20:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
139,09:26:00,09:26:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
139,09:32:00,09:32:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
139,09:36:00,09:36:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
139,09:42:00,09:42:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
139,09:45:00,09:45:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
139,09:50:00,09:50:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
139,09:54:00,09:54:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
139,09:58:00,09:58:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
139,10:05:00,10:05:00,70141,10,San Francisco,0,0,34729.7518755537,1,,,,,1,1,,,,
139,10:11:00,10:11:00,70131,11,San Francisco,0,0,38221.3674485055,1,,,,,1,1,,,,
139,10:16:00,10:16:00,70121,12,San Francisco,0,0,40206.8878329039,1,,,,,1,1,,,,
139,10:24:00,10:24:00,70101,13,San Francisco,0,0,44899.1588574731,1,,,,,1,1,,,,
139,10:29:00,10:29:00,70091,14,San Francisco,0,0,47034.4988845676,1,,,,,1,1,,,,
139,10:32:00,10:32:00,70081,15,San Francisco,0,0,49358.9157387437,1,,,,,1,1,,,,
139,10:38:00,10:38:00,70061,16,San Francisco,0,0,53677.2603393453,1,,,,,1,1,,,,
139,10:42:00,10:42:00,70051,17,San Francisco,0,0,57827.0774448156,1,,,,,1,1,,,,
139,10:46:00,10:46:00,70041,18,San Francisco,0,0,60796.0539504916,1,,,,,1,1,,,,
139,10:52:00,10:52:00,70031,19,San Francisco,0,0,67471.2383195063,1,,,,,1,1,,,,
139,10:58:00,10:58:00,70021,20,San Francisco,0,0,72889.701995615,1,,,,,1,1,,,,
139,11:04:00,11:04:00,70011,21,San Francisco,0,0,75412.8477957101,1,,,,,1,1,,,,
155,14:50:00,14:50:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
155,14:56:00,14:56:00,70241,2,San Francisco,0,0,4121.0312279651,1,,,,,1,1,,,,
155,15:02:00,15:02:00,70231,3,San Francisco,0,0,10016.3784446975,1,,,,,1,1,,,,
155,15:06:00,15:06:00,70221,4,San Francisco,0,0,13203.4729348399,1,,,,,1,1,,,,
155,15:12:00,15:12:00,70211,5,San Francisco,0,0,17517.6746005032,1,,,,,1,1,,,,
155,15:16:00,15:16:00,70201,6,San Francisco,0,0,20625.8583537593,1,,,,,1,1,,,,
155,15:20:00,15:20:00,70191,7,San Francisco,0,0,24569.4408440563,1,,,,,1,1,,,,
155,15:25:00,15:25:00,70171,8,San Francisco,0,0,27117.3871635043,1,,,,,1,1,,,,
155,15:29:00,15:29:00,70161,9,San Francisco,0,0,29128.1469454012,1,,,,,1,1,,,,
155,15:35:00,15:35:00,70141,10,San Francisco,0,0,34729.7518755537,1,,,,,1,1,,,,
155,15:39:00,15:39:00,70131,11,San Francisco,0,0,38221.3674485055,1,,,,,1,1,,,,
155,15:42:00,15:42:00,70121,12,San Francisco,0,0,40206.8878329039,1,,,,,1,1,,,,
155,15:50:00,15:50:00,70101,13,San Francisco,0,0,44899.1588574731,1,,,,,1,1,,,,
155,15:54:00,15:54:00,70091,14,San Francisco,0,0,47034.4988845676,1,,,,,1,1,,,,
155,15:58:00,15:58:00,70081,15,San Francisco,0,0,49358.9157387437,1,,,,,1,1,,,,
155,16:03:00,16:03:00,70061,16,San Francisco,0,0,53677.2603393453,1,,,,,1,1,,,,
155,16:08:00,16:08:00,70051,17,San Francisco,0,0,57827.0774448156,1,,,,,1,1,,,,
155,16:12:00,16:12:00,70041,18,San Francisco,0,0,60796.0539504916,1,,,,,1,1,,,,
155,16:19:00,16:19:00,70031,19,San Francisco,0,0,67471.2383195063,1,,,,,1,1,,,,
155,16:25:00,16:25:00,70021,20,San Francisco,0,0,72889.701995615,1,,,,,1,1,,,,
155,16:31:00,16:31:00,70011,21,San Francisco,0,0,75412.8477957101,1,,,,,1,1,,,,
103,04:56:00,04:56:00,70271,1,San Francisco,0,0,0,1,,,,,1,1,,,,
103,05:03:00,05:03:00,70261,2,San Francisco,0,0,2898.26431637197,1,,,,,1,1,,,,
103,05:09:00,05:09:00,70241,3,San Francisco,0,0,7023.78917774393,1,,,,,1,1,,,,
103,05:15:00,05:15:00,70231,4,San Francisco,0,0,12919.1363944763,1,,,,,1,1,,,,
103,05:19:00,05:19:00,70221,5,San Francisco,0,0,16106.2308846187,1,,,,,1,1,,,,
103,05:24:00,05:24:00,70211,6,San Francisco,0,0,20420.432550282,1,,,,,1,1,,,,
103,05:28:00,05:28:00,70201,7,San Francisco,0,0,23528.6163035381,1,,,,,1,1,,,,
103,05:32:00,05:32:00,70191,8,San Francisco,0,0,27472.1987938351,1,,,,,1,1,,,,
103,05:36:00,05:36:00,70171,9,San Francisco,0,0,30020.1451132831,1,,,,,1,1,,,,
103,05:39:00,05:39:00,70161,10,San Francisco,0,0,32030.90489518,1,,,,,1,1,,,,
103,05:45:00,05:45:00,70141,11,San Francisco,0,0,37632.5098253325,1,,,,,1,1,,,,
103,05:50:00,05:50:00,70131,12,San Francisco,0,0,41124.1253982843,1,,,,,1,1,,,,
103,05:53:00,05:53:00,70121,13,San Francisco,0,0,43109.6457826827,1,,,,,1,1,,,,
103,06:00:00,06:00:00,70101,14,San Francisco,0,0,47801.9168072519,1,,,,,1,1,,,,
103,06:03:00,06:03:00,70091,15,San Francisco,0,0,49937.2568343464,1,,,,,1,1,,,,
103,06:07:00,06:07:00,70081,16,San Francisco,0,0,52261.6736885225,1,,,,,1,1,,,,
103,06:12:00,06:12:00,70061,17,San Francisco,0,0,56580.0182891242,1,,,,,1,1,,,,
103,06:16:00,06:16:00,70051,18,San Francisco,0,0,60729.8353945944,1,,,,,1,1,,,,
103,06:20:00,06:20:00,70041,19,San Francisco,0,0,63698.8119002704,1,,,,,1,1,,,,
103,06:27:00,06:27:00,70031,20,San Francisco,0,0,70373.9962692851,1,,,,,1,1,,,,
103,06:32:00,06:32:00,70021,21,San Francisco,0,0,75792.4599453938,1,,,,,1,1,,,,
103,06:38:00,06:38:00,70011,22,San Francisco,0,0,78315.6057455001,1,,,,,1,1,,,,
281,17:52:00,17:52:00,70261,1,San Francisco,0,0,0,1,,,,,1,1,,,,
